"ID","Date","Event","Team 1","Team 2","Team 1 Odds","Team 2 Odds","Team 1 Score","Team 2 Score","Outcome","Team 1 Entries","Team 2 Entries","Team 1 Clutches","Team 2 Clutches","Team 1 Kills mean","Team 2 Kills mean","Team 1 Kills sd","Team 2 Kills sd","Team 1 Assists mean","Team 2 Assists mean","Team 1 Assists sd","Team 2 Assists sd","Team 1 HS mean","Team 2 HS mean","Team 1 HS sd","Team 2 HS sd","Team 1 Flashes mean","Team 2 Flashes mean","Team 1 Flashes sd","Team 2 Flashes sd","Team 1 Deaths mean","Team 2 Deaths mean","Team 1 Deaths sd","Team 2 Deaths sd","Team 1 KAST mean","Team 2 KAST mean","Team 1 KAST sd","Team 2 KAST sd","Team 1 K/D Diff mean","Team 2 K/D Diff mean","Team 1 K/D Diff sd","Team 2 K/D Diff sd","Team 1 ADR mean","Team 2 ADR mean","Team 1 ADR sd","Team 2 ADR sd","Team 1 FK Diff mean","Team 2 FK Diff mean","Team 1 FK Diff sd","Team 2 FK Diff sd","Team 1 Rating mean","Team 2 Rating mean","Team 1 Rating sd","Team 2 Rating sd","Team 1 KDA mean","Team 2 KDA mean","Team 1 KDA sd","Team 2 KDA sd","Team 1 HSpc mean","Team 2 HSpc mean","Team 1 HSpc sd","Team 2 HSpc sd"
2346517,2021-02-17,"IEM Katowice 2021 Play-In","Virtus.pro","Renegades",1.06,8,2,0,1,15,7,0.5,1.5,16.8,10.2,4.885,5.068,5.1,3.2,3.057,2.059,8.6,4.2,3.493,4.365,1.8,0.9,1.94,1.095,10.2,16.9,1.952,1.422,0.778,0.54,0.078,0.083,6.6,-6.7,5.408,5.583,81.67,57.72,19.659,23.127,1.6,-1.6,2.217,2.445,1.369,0.674,0.32,0.295,2.471,0.799,1.092,0.325,0.516,0.332,0.169,0.241
2346516,2021-02-17,"IEM Katowice 2021 Play-In","Cloud9","OG",2.37,1.53,1,2,2,12.667,13.667,1.667,2,16,19.533,4.798,5.099,4.733,5.8,2.932,2.605,8.4,8.533,3.931,3.969,1.867,1,1.501,0.846,19.6,16,1.46,1.391,0.637,0.775,0.062,0.094,-3.6,3.533,5.335,5.645,68.807,79.9,15.803,19.255,-0.2,0.2,1.986,2.011,0.907,1.231,0.22,0.267,1.095,1.707,0.341,0.44,0.524,0.434,0.158,0.152
2346519,2021-02-17,"IEM Katowice 2021 Play-In","BIG","MIBR",1.33,3.25,2,0,1,13.5,7.5,1.5,1.5,16.9,10.9,2.876,3.276,4.4,3.3,2.42,1.956,8.1,4.3,2.975,2.561,1.5,0.6,1.017,0.866,11,17,1.768,1.182,0.815,0.551,0.123,0.105,5.9,-6.1,4.322,4.193,84.14,62.03,19.426,18.004,1.2,-1.2,3.323,1.704,1.399,0.686,0.288,0.26,2.007,0.837,0.564,0.294,0.473,0.365,0.147,0.178
2346518,2021-02-17,"IEM Katowice 2021 Play-In","mousesports","Complexity",2.1,1.66,2,1,1,15.333,11,1,2,18.667,16.667,6.038,5.689,4.8,4.733,3.211,2.324,8.467,8.133,3.436,4.099,0.8,1.8,0.846,1.469,16.667,18.667,2.123,1.869,0.747,0.627,0.068,0.114,2,-2,7.039,5.137,76.5,68.467,22.939,18.561,0.867,-0.867,2.172,2.473,1.197,0.911,0.298,0.249,1.585,1.16,0.491,0.325,0.458,0.47,0.174,0.2
2346560,2021-02-18,"IEM Katowice 2021","Evil Geniuses","Gambit",2.37,1.53,2,0,1,14,13.5,2,1.5,17,18.2,6.007,5.011,4.3,4.6,1.694,1.893,7.1,7.5,4.343,3.646,1.4,0.9,0.844,0.866,18.4,17,2.08,2.636,0.708,0.738,0.09,0.097,-1.4,1.2,7.296,5.914,70.01,75.02,19.694,19.629,0.1,-0.1,3.216,2.82,1.016,1.117,0.288,0.309,1.232,1.367,0.415,0.436,0.413,0.416,0.141,0.159
2346564,2021-02-18,"IEM Katowice 2021","G2","Spirit",2,1.72,1,2,2,15,11.667,1.333,0.667,16.6,18.2,4.536,4.672,6.133,4.067,2.577,2.89,7.667,9.133,3.728,3.317,2.133,1.067,1.783,1.313,18.333,16.667,1.707,2.214,0.715,0.727,0.085,0.079,-1.733,1.533,4.301,6.083,69.693,73.787,17.737,16.607,0.667,-0.667,2.258,3.142,1.021,1.085,0.216,0.263,1.302,1.391,0.209,0.441,0.448,0.509,0.145,0.134
2346565,2021-02-18,"IEM Katowice 2021","Heroic","BIG",2.1,1.66,2,0,1,14.5,14.5,2.5,1.5,20.6,18.3,3.584,3.392,5.1,4.4,2.657,1.962,9,9.3,5.347,3.12,1.3,1,1.238,0.844,18.3,20.7,2.173,2.19,0.734,0.683,0.08,0.08,2.3,-2.4,5.185,3.932,76.37,70.28,9.106,10.42,0,0,2.426,2.168,1.148,0.946,0.174,0.149,1.436,1.107,0.364,0.155,0.441,0.513,0.263,0.163
2346561,2021-02-18,"IEM Katowice 2021","Astralis","mousesports",1.2,4.33,2,0,1,13.5,12.5,0.5,1,19.4,13.7,5.427,4.003,5.4,3.5,2.415,2.168,8.1,6.8,3.484,2.344,0.9,0.7,1.484,0.886,13.7,19.5,1.765,1.061,0.785,0.589,0.044,0.081,5.7,-5.8,5.567,4.445,79.07,61.07,17.905,14.464,0.2,-0.2,2.79,2.183,1.264,0.786,0.246,0.2,1.905,0.89,0.478,0.234,0.421,0.504,0.15,0.126
2346562,2021-02-18,"IEM Katowice 2021","FaZe","Liquid",1.83,1.83,0,2,2,8,16.5,2,2,13.3,19.7,3.541,4.428,2,3.8,1.241,1.532,6.8,9,2.601,1.945,0.4,1.1,0.497,1.206,19.8,13.3,1.209,2.282,0.507,0.831,0.081,0.074,-6.5,6.4,3.6,5.826,60.68,85.87,13.781,16.207,-1.7,1.7,0.794,2.388,0.706,1.371,0.179,0.271,0.772,1.938,0.185,0.738,0.52,0.464,0.13,0.078
2346566,2021-02-18,"IEM Katowice 2021","Vitality","OG",1.36,3,2,0,1,16.5,14.5,1.5,1.5,21.9,18.7,6.898,4.666,5.7,5.3,2.394,3,9.9,9.5,2.442,3.346,1.9,0.7,1.494,1.342,18.7,21.9,2.156,1.517,0.754,0.667,0.074,0.056,3.2,-3.2,7.071,5.711,76.07,66.2,17.102,13.329,0.4,-0.4,1.483,2.47,1.164,0.942,0.212,0.187,1.528,1.104,0.408,0.29,0.475,0.501,0.125,0.094
2346563,2021-02-19,"IEM Katowice 2021","FURIA","NIP",2.2,1.61,2,0,1,17.5,6.5,2.5,1.5,19.4,14,6.096,3.443,4.7,2.9,3.346,1.861,7,6.7,3.412,2.636,0.8,0.7,1.313,1.168,14.1,19.5,2.019,1.478,0.739,0.58,0.083,0.108,5.3,-5.5,4.768,3.791,86.97,63.68,18.448,16.343,2.2,-2.2,2.626,1.694,1.365,0.731,0.27,0.189,1.768,0.865,0.427,0.194,0.364,0.476,0.117,0.127
2346567,2021-02-19,"IEM Katowice 2021","Natus Vincere","Virtus.pro",1.53,2.37,2,0,1,13,13,4,1,19.3,15.6,5.869,4.433,5.2,3.7,1.505,1.988,8,7.4,2.714,3.832,1.5,0.9,0.945,0.982,15.8,19.5,2.216,2.061,0.715,0.612,0.083,0.074,3.5,-3.9,7.161,5.42,79.06,68.49,14.653,16.03,0,0,1.811,1.356,1.187,0.897,0.266,0.223,1.591,1.011,0.459,0.334,0.418,0.486,0.127,0.231
2346568,2021-02-19,"IEM Katowice 2021","Evil Geniuses","Astralis",3.75,1.25,0,2,2,10,14,1,1,12,18.7,3.358,5.418,3.2,6,1.306,2.168,5.4,8,3.206,3.084,1.3,1.1,1.384,0.926,18.8,12.1,1.627,1.654,0.586,0.783,0.063,0.068,-6.8,6.6,3.711,6.655,60.41,81.61,15.806,16.458,-0.8,0.8,1.572,1.614,0.75,1.328,0.164,0.265,0.814,2.139,0.19,0.71,0.464,0.432,0.232,0.128
2346576,2021-02-19,"IEM Katowice 2021","Gambit","mousesports",1.57,2.25,2,0,1,13.5,13,4.5,0.5,18.9,17.5,2.144,2.233,4.8,4,2.387,2.641,7.9,9.5,3.045,3.578,1.4,1.2,1.462,0.995,17.7,18.9,2.015,1.532,0.68,0.667,0.098,0.089,1.2,-1.4,3.637,2.464,76.94,71.78,10.232,10.96,0.1,-0.1,0.918,2.242,1.113,0.981,0.169,0.12,1.369,1.145,0.31,0.172,0.426,0.543,0.176,0.179
2346577,2021-02-19,"IEM Katowice 2021","G2","BIG",2,1.72,2,0,1,16.5,10.5,3,1,18.7,16.7,6.483,6.156,6.1,5,3.847,1.766,8.7,7.9,4.966,3.724,1.9,0.9,2.217,1.284,16.9,18.7,2.058,1.906,0.742,0.677,0.072,0.096,1.8,-2,7.872,6.817,75.08,68.78,16.586,16.5,1.2,-1.2,3.715,1.803,1.163,0.934,0.326,0.251,1.516,1.168,0.441,0.349,0.454,0.488,0.173,0.177
2346569,2021-02-19,"IEM Katowice 2021","Spirit","Heroic",1.66,2.1,2,0,1,20,9,2.5,1,20.2,18.3,5.161,6.084,3.9,4.2,2.387,1.614,8.9,9.1,3.755,3.368,1,0.5,1.111,0.612,18.5,20.3,2.372,2.454,0.738,0.648,0.077,0.048,1.7,-2,5.646,6.906,75.06,70.47,15.956,18.296,2.2,-2.2,2.765,1.313,1.128,0.94,0.236,0.255,1.334,1.125,0.431,0.38,0.448,0.51,0.162,0.173
2346570,2021-02-20,"IEM Katowice 2021","FaZe","OG",1.83,1.83,2,0,1,12.5,11.5,2,0.5,17.7,12.9,6.012,2.045,4,3,2.864,2.305,9.5,6.5,4.276,1.85,1.6,0.9,1.455,0.577,13,17.7,1.846,1.393,0.721,0.599,0.072,0.103,4.7,-4.8,6.368,3.065,78.86,62.87,23.686,4.914,0.2,-0.2,3.05,1.916,1.237,0.837,0.359,0.155,1.694,0.905,0.45,0.142,0.547,0.505,0.15,0.113
2346578,2021-02-20,"IEM Katowice 2021","NIP","Virtus.pro",2.5,1.5,0,2,2,9.5,14.5,1,1,12.1,16.1,2.641,4.119,3,4.2,1.846,1.988,5,8.3,1.879,3.409,0.9,1.3,1.095,1.313,16.2,12.4,1.461,2.474,0.604,0.771,0.079,0.061,-4.1,3.7,2.545,5.873,59.36,73.61,12.59,22.079,-1,1,1.328,1.721,0.814,1.203,0.108,0.264,0.929,1.737,0.193,0.597,0.414,0.517,0.15,0.159
2346579,2021-02-20,"IEM Katowice 2021","Gambit","Heroic",1.72,2,2,1,1,14.333,11.333,2.667,1.333,17.533,16.133,4.298,2.811,4.267,4.267,1.8,2.234,8.067,7.667,2.863,3.064,1.333,1.333,1.096,1.205,16.267,17.6,2.608,1.62,0.692,0.663,0.092,0.093,1.267,-1.467,5.958,3.299,73.82,68.793,11.141,17.606,0.6,-0.6,1.509,2.605,1.135,0.936,0.249,0.178,1.445,1.161,0.446,0.223,0.472,0.494,0.173,0.191
2346571,2021-02-20,"IEM Katowice 2021","Liquid","Vitality",2.75,1.4,2,1,1,16,13.667,1,2.333,20.733,18.533,4.551,4.703,5.733,3.933,2.476,1.512,9.2,9.4,4.005,3.099,1.6,0.667,1.012,1.031,18.533,20.8,2.113,1.92,0.77,0.678,0.057,0.059,2.2,-2.267,5.388,5.618,76.827,68.553,14.864,18.981,0.467,-0.467,2.912,2.613,1.151,0.96,0.225,0.227,1.525,1.077,0.41,0.319,0.434,0.489,0.137,0.111
2346580,2021-02-20,"IEM Katowice 2021","Evil Geniuses","G2",2.37,1.53,0,2,2,14,15.5,1.5,1,18.5,20.3,7.42,5.992,3.8,5.6,1.755,3.348,8.4,9.8,6.123,3.224,1.4,1.8,1.394,1.07,20.3,18.5,1.944,2.121,0.667,0.72,0.07,0.081,-1.8,1.8,8.864,6.668,69.22,73.84,21.912,18.32,-0.3,0.3,3.076,2.751,0.982,1.109,0.326,0.258,1.137,1.428,0.455,0.43,0.429,0.497,0.149,0.141
2346572,2021-02-20,"IEM Katowice 2021","FURIA","Natus Vincere",3.25,1.33,0,2,2,12.5,14,2,2,16,19,3.557,7.47,3.9,3.9,1.5,1.666,6.9,6.8,2.217,2.875,0.4,0.3,0.497,0.497,19.1,16.1,1.5,2.125,0.681,0.759,0.092,0.09,-3.1,2.9,3.704,8.874,66.97,78.62,12.65,25.246,-0.3,0.3,1.455,3.141,0.906,1.204,0.151,0.422,1.043,1.472,0.207,0.61,0.441,0.363,0.115,0.106
2346581,2021-02-21,"IEM Katowice 2021","Virtus.pro","Vitality",2,1.72,2,0,1,18.5,13.5,3,1.5,22.8,18.6,5.718,3.105,5.1,5.7,2.111,2.51,11.2,8,5.185,2.102,1.1,1.6,0.724,1.795,18.8,22.8,2.783,2.641,0.743,0.629,0.055,0.094,4,-4.2,7.02,4.581,77.73,65.41,15.579,8.147,1,-1,2.277,1.854,1.197,0.883,0.185,0.182,1.557,1.072,0.399,0.215,0.489,0.424,0.187,0.086
2346573,2021-02-21,"IEM Katowice 2021","FaZe","FURIA",1.66,2.1,1,2,2,11,13.333,1.333,2,13.467,18.867,3.6,5.241,3.467,4.4,1.34,3.111,8.333,6.933,3.497,3.988,0.667,0.933,0.611,0.985,18.933,13.6,1.445,1.754,0.56,0.779,0.074,0.079,-5.467,5.267,4.009,5.865,62.14,82.067,12.94,20.413,-0.467,0.4,1.856,2.191,0.785,1.281,0.184,0.303,0.883,1.978,0.207,0.686,0.634,0.362,0.227,0.199
2346574,2021-02-21,"IEM Katowice 2021","Gambit","G2",1.83,1.83,2,0,1,16,11,2.5,1.5,19.1,15.7,7.144,3.5,5,4.3,2.349,2.954,7.3,6.9,3.303,2.182,1.3,1.5,0.774,1.24,15.7,19.1,3.537,1.434,0.785,0.708,0.086,0.098,3.4,-3.4,9.574,4.565,74.88,65.66,21.15,11.534,1,-1,3.274,2.513,1.192,0.933,0.322,0.176,1.636,1.062,0.589,0.286,0.387,0.457,0.134,0.139
2346582,2021-02-21,"IEM Katowice 2021","Astralis","Spirit",1.36,3,1,2,2,11.333,13,0.667,0.667,13.533,17.2,3.693,3.278,3.333,4.6,1.631,2.09,6.067,8.133,2.749,3.319,1.067,1.2,1.148,0.713,17.267,13.533,1.298,2.093,0.6,0.765,0.058,0.042,-3.733,3.667,3.939,3.344,61.073,78.793,13.176,17.051,-0.333,0.333,1.907,1.596,0.844,1.246,0.183,0.202,0.993,2.019,0.243,0.605,0.442,0.477,0.206,0.178
2346575,2021-02-21,"IEM Katowice 2021","Virtus.pro","FURIA",1.44,2.62,2,0,1,17.5,10.5,2.5,1.5,20.4,16.5,8.137,7.049,4.8,3.3,3.077,1.328,11.4,6.4,7.583,3.501,1.1,0.8,1.177,0.642,16.5,20.4,3.248,2.491,0.776,0.643,0.069,0.066,3.9,-3.9,8.548,8.986,77.73,64.95,26.52,25.351,1.4,-1.4,2.941,2.469,1.232,0.892,0.363,0.352,1.608,1.003,0.676,0.468,0.582,0.388,0.274,0.158
2346583,2021-02-21,"IEM Katowice 2021","Liquid","Natus Vincere",3,1.36,2,1,1,12,19.333,2,1.333,19.533,21.533,6.336,4.926,6,5.933,2.856,3.074,9.4,11.267,3.709,4.353,1.733,1.8,1.999,1.558,21.667,19.6,2.412,2.002,0.661,0.744,0.07,0.061,-2.133,1.933,6.788,5.107,70.553,77.98,17.892,17.621,-1.467,1.467,2.691,2.257,0.951,1.181,0.254,0.226,1.178,1.489,0.403,0.363,0.505,0.514,0.124,0.143
2346453,2021-02-22,"European Development Championship 2","Nemiga","forZe",1.8,1.9,2,0,1,17.5,15,3,2,22.3,22.7,4.55,5.231,6.9,5.3,2.738,1.73,9.5,10.8,3.095,3.535,2.2,0.6,1.612,0.822,22.7,22.4,3.697,1.209,0.722,0.748,0.075,0.047,-0.4,0.3,6.457,5.729,76.39,74.69,15.086,16.897,0.5,-0.5,1.673,4.553,1.065,1.077,0.162,0.217,1.3,1.268,0.259,0.283,0.429,0.476,0.08,0.106
2346456,2021-02-23,"European Development Championship 2","Sprout","SAW",1.66,2.1,2,1,1,11.333,14,0.667,1.333,18.467,15.267,3.768,3.654,5,4.2,1.948,1.987,8.067,6.867,3.112,2.24,1.2,1.2,1.219,1.165,15.333,18.6,1.294,1.935,0.741,0.621,0.08,0.074,3.133,-3.333,4.536,4.38,77.953,67.947,15.103,17.184,-0.533,0.467,1.582,2.342,1.19,0.885,0.196,0.186,1.642,1.102,0.416,0.284,0.437,0.45,0.141,0.113
2346457,2021-02-24,"European Development Championship 2","Nemiga","Movistar Riders",2.25,1.57,0,2,2,11,17.5,2,2,18.9,21.2,5.695,4.168,4.5,6.7,1.502,3.344,9.8,9.9,5.196,4.357,1.1,2.4,1.175,1.752,21.2,19,1.896,2.411,0.685,0.745,0.09,0.065,-2.3,2.2,6.524,5.103,72.13,79.23,22.24,12.145,-1.3,1.3,1.783,2.102,0.959,1.167,0.258,0.191,1.117,1.489,0.335,0.18,0.517,0.454,0.213,0.142
2346458,2021-02-24,"European Development Championship 2","Sinners","Sprout",NA,NA,1,2,2,12.333,12.667,2.667,1,16.667,16.267,3.781,5.63,3.2,4.2,2.639,1.686,9.467,7.333,3.451,3.707,0.933,0.8,0.997,0.982,16.333,16.667,1.569,2.097,0.703,0.695,0.085,0.11,0.333,-0.4,3.997,7.14,73.553,69.76,21.003,18.868,-0.067,0.067,1.708,2.121,1.081,1.021,0.25,0.31,1.379,1.264,0.272,0.436,0.56,0.448,0.117,0.179
2346459,2021-02-25,"European Development Championship 2","Movistar Riders","Sprout",1.66,2.1,1,2,2,11,13.333,0.667,2.333,15.133,16.533,6.071,2.703,3.4,3.8,1.307,1.651,6.067,6.867,3.53,2.663,0.8,0.6,0.827,0.617,16.533,15.133,2.095,2.213,0.695,0.74,0.1,0.075,-1.4,1.4,6.853,3.21,66.52,73.367,19.294,14.751,-0.467,0.467,1.637,1.825,0.973,1.135,0.304,0.155,1.167,1.462,0.429,0.294,0.414,0.417,0.271,0.151
2346584,2021-02-26,"IEM Katowice 2021","Gambit","Natus Vincere",2.37,1.53,2,0,1,14,11,3,1.5,18.1,14.2,2.093,3.08,6.1,4.4,2.73,2.085,7.7,5.6,2.181,1.593,1.6,1.1,1.584,1.598,14.2,18.2,2.25,2.366,0.747,0.611,0.08,0.101,3.9,-4,3.562,4.767,78.54,64.77,11.909,11.9,0.6,-0.6,2.792,2.279,1.223,0.854,0.196,0.179,1.894,1.055,0.607,0.29,0.436,0.396,0.146,0.088
2346585,2021-02-26,"IEM Katowice 2021","Virtus.pro","Astralis",2.62,1.44,2,1,1,14.333,12.333,1.333,1.667,17.6,15.933,6.038,3.447,4.4,4.467,1.882,2.281,10,7.667,5.26,3.403,1.667,0.933,1.573,0.8,15.933,17.667,2.274,3.024,0.751,0.708,0.064,0.094,1.667,-1.733,4.721,4.892,71.36,68.2,21.589,11.777,0.4,-0.4,1.95,1.64,1.1,0.979,0.217,0.193,1.401,1.189,0.272,0.248,0.56,0.472,0.191,0.156
2346586,2021-02-27,"IEM Katowice 2021","Spirit","Gambit",1.72,2,0,2,2,13,15,1.5,1,16.5,18.4,4.161,4.092,4,6,2.458,2.827,8.3,8.7,2.478,2.948,1.9,1.1,1.492,1.118,18.5,16.5,2.035,3.863,0.667,0.73,0.08,0.043,-2,1.9,4.43,5.604,64.55,74.03,15.899,11.808,-0.4,0.4,2.022,3.253,0.934,1.125,0.191,0.185,1.108,1.549,0.259,0.498,0.5,0.469,0.086,0.108
2346587,2021-02-27,"IEM Katowice 2021","Liquid","Virtus.pro",2.25,1.57,0,2,2,10.5,16,1.5,2,14.3,18.7,3.723,5.583,3.5,4.5,1.817,1.394,7.1,9.2,2.362,6.01,1.2,1.4,1.449,1.269,18.8,14.4,1.337,2.046,0.568,0.755,0.06,0.065,-4.5,4.3,4.143,6.75,64.01,75.18,16.655,20.684,-1.1,1.1,2.005,2.467,0.813,1.223,0.196,0.316,0.954,1.685,0.27,0.62,0.501,0.513,0.096,0.26
2346588,2021-02-28,"IEM Katowice 2021","Gambit","Virtus.pro",2,1.72,3,1,1,12.5,12.25,1,0.25,17.55,13.8,6.182,4.137,4.55,3.15,1.77,1.542,7.75,7.25,3.713,3.627,0.95,0.9,1.224,0.838,13.95,17.55,3.109,2.343,0.764,0.617,0.093,0.097,3.6,-3.75,6.316,4.861,76.125,62.685,25.227,14.209,0.05,-0.05,2.481,2.31,1.204,0.848,0.33,0.222,1.831,0.967,0.722,0.297,0.441,0.565,0.125,0.218
2346780,2021-03-02,"Snow Sweet Snow 2","Sinners","SAW",NA,NA,1,2,2,8,14.667,2,1.667,14.533,15.4,4.682,3.457,3.4,4.8,1.48,2.241,6.467,8.6,3.07,3.323,0.133,1.533,0.183,1.522,15.467,14.6,1.432,1.653,0.691,0.727,0.097,0.099,-0.933,0.8,5.238,4.62,70.36,74.86,22.483,16.464,-1.333,1.333,1.871,2.081,0.989,1.149,0.3,0.255,1.31,1.52,0.53,0.39,0.471,0.545,0.165,0.159
2346840,2021-03-02,"ESEA Premier Season 36 Europe","SAW","Winstrike",2.62,1.44,1,2,2,11,14.667,1,0.333,14.733,18.733,4.529,5.696,4.067,5.533,2.146,2.619,7.133,7.6,1.884,3.47,1.067,1.333,0.812,1.319,18.8,14.8,1.891,3.079,0.609,0.758,0.096,0.108,-4.067,3.933,5.457,7.898,65.907,79.827,14.91,13.598,-0.733,0.733,2.284,2.651,0.838,1.251,0.237,0.331,1.014,2.002,0.372,0.977,0.493,0.413,0.133,0.165
2346800,2021-03-04,"Snow Sweet Snow 2","Nemiga","SAW",1.83,1.83,2,1,1,12,16.667,1.667,1.667,18.933,18.533,5.254,5.153,4.8,6.133,2.151,1.456,7.8,8.867,4.699,3.454,1.067,2.133,1.058,0.943,18.6,19.067,1.838,2.498,0.7,0.71,0.035,0.067,0.333,-0.533,5.682,6.828,71.04,71.793,15.958,14.566,-0.933,0.933,2.517,2.09,1.061,1.035,0.197,0.253,1.359,1.326,0.324,0.469,0.4,0.495,0.145,0.148
2347048,2021-03-06,"Showmatch CS:GO","G2","Sinners",NA,NA,16,13,1,17,12,1,1,20.2,17.6,2.387,3.912,7,4.8,1.581,3.114,10.8,10.6,2.168,4.93,1.4,1,0.894,0.707,17.6,20.2,3.209,2.49,0.807,0.696,0.076,0.038,2.6,-2.6,5.128,2.302,75.1,65.88,15.155,14.712,1,-1,2.739,1.871,1.188,0.912,0.27,0.1,1.629,1.101,0.596,0.135,0.54,0.585,0.128,0.155
2347030,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Heroic","VOYVODA",1.11,6,2,0,1,14,9,1.5,0,17.5,13.7,7.406,5.252,4,2.2,1.793,0.965,7.6,6.5,3.2,3.26,0.8,0.3,0.926,0.447,13.9,17.6,2.388,2.093,0.761,0.561,0.118,0.14,3.6,-3.9,8.716,6.949,80.29,66.23,26.933,25.589,1,-1,2.28,2.872,1.282,0.804,0.459,0.385,1.663,0.924,0.754,0.448,0.469,0.484,0.16,0.178
2347032,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","OG","Nordavind",1.14,5,2,0,1,15,7,2.5,1,17.6,11.3,5.757,3.909,5.5,3,3.832,1.751,7.3,6.7,3.666,2.859,1,1.4,1.369,0.497,11.3,17.6,2.669,1.492,0.835,0.539,0.082,0.072,6.3,-6.3,7.043,4.278,83.25,61.62,15.846,11.785,1.6,-1.6,1.76,2.46,1.397,0.702,0.335,0.201,2.289,0.803,1,0.193,0.403,0.598,0.155,0.18
2347033,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Complexity","Movistar Riders",1.25,3.75,2,1,1,13.333,14,0.333,2,18.533,17.733,6.382,3.529,5.067,3,1.81,2.693,9.067,9.133,4.113,3.811,1.267,0.933,1.028,1.314,17.8,18.533,2.322,1.649,0.7,0.7,0.09,0.05,0.733,-0.8,7.564,4.236,73.6,71.42,19.878,11.146,-0.133,0.133,2.301,1.572,1.052,1.031,0.297,0.151,1.358,1.209,0.462,0.297,0.51,0.518,0.228,0.188
2347031,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Cloud9","K23",1.4,2.75,2,1,1,14,15,2,1.667,18.733,20.333,4.022,4.059,5.933,5.733,2.323,2.526,8.2,9.133,2.827,2.313,2.133,1.4,2.252,1.26,20.467,18.8,2.755,2.474,0.68,0.755,0.072,0.059,-1.733,1.533,5.281,4.992,70.853,76.68,9.734,10.637,-0.2,0.2,2.44,2.35,0.992,1.123,0.168,0.158,1.228,1.403,0.393,0.273,0.438,0.462,0.112,0.143
2347035,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","OG","Complexity",2.37,1.53,0,2,2,9,11,1.5,1,8.9,16.2,2.224,5.56,1.8,5.7,1.456,3.529,4.3,7.6,1.817,4.951,0.8,2.1,1.269,2.559,16.2,8.9,1.328,1.936,0.547,0.88,0.1,0.045,-7.3,7.3,3.035,6.233,53.9,82.48,8.863,17.912,-0.4,0.4,1.73,2.177,0.661,1.455,0.18,0.287,0.669,2.643,0.221,0.873,0.506,0.438,0.195,0.168
2347034,2021-03-06,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Heroic","Cloud9",NA,NA,2,0,1,13.5,16,1.5,1,20.6,19.4,5.795,6.833,4.8,5.9,2.203,2.132,9.4,8.7,2.34,4.029,1.2,2,1.089,2.378,19.6,20.8,1.472,2.894,0.736,0.691,0.047,0.09,1,-1.4,6.304,8.957,77.2,71.26,18.752,15.315,-0.5,0.5,2.259,2.251,1.1,1.011,0.233,0.312,1.306,1.263,0.298,0.477,0.477,0.45,0.147,0.124
2347054,2021-03-07,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Cloud9","Movistar Riders",1.66,2.1,2,0,1,17,10,1,2.5,20.3,15,3.966,4.218,6.5,4.3,3.206,1.983,8.7,8.1,4.419,4.432,2.1,1.2,1.328,0.966,15,20.4,2.088,2.237,0.793,0.608,0.043,0.073,5.3,-5.4,4.039,4.919,78.57,62.08,13.528,18.436,1.4,-1.4,2.394,2.947,1.257,0.842,0.181,0.261,1.793,0.956,0.293,0.265,0.418,0.507,0.163,0.163
2347055,2021-03-07,"DreamHack Masters Spring 2021 Europe Closed Qualifier","OG","VOYVODA",1.1,6.5,1,2,2,12,16.333,1.333,1,19.933,17.533,3.556,4.751,4.6,4.533,2.537,2.361,9.667,7.733,2.988,2.627,1.4,1.067,1.364,0.895,17.6,20,1.852,1.703,0.75,0.66,0.066,0.073,2.333,-2.467,4.606,5.737,75.6,69.82,14.17,12.216,-0.933,0.867,2.336,2.377,1.13,0.965,0.189,0.19,1.429,1.116,0.325,0.256,0.479,0.454,0.094,0.135
2347056,2021-03-08,"DreamHack Masters Spring 2021 Europe Closed Qualifier","Cloud9","VOYVODA",1.25,3.75,1,2,2,17.333,12.333,2,2.333,20.333,19.467,5.653,4.649,6.867,4.667,2.989,1.752,8.467,8.933,3.946,3.56,1.867,0.733,1.607,0.951,19.733,20.333,1.597,2.843,0.739,0.665,0.076,0.1,0.6,-0.867,5.928,6.72,75.447,70.847,18.236,10.322,0.933,-1,1.819,1.851,1.106,0.977,0.232,0.213,1.442,1.208,0.322,0.369,0.409,0.462,0.131,0.123
2346904,2021-03-08,"ESL Pro League Season 13","Complexity","FunPlus Phoenix",1.53,2.37,2,0,1,12,12,2.5,0,17.5,13.3,3.95,3.339,3.8,2.4,2.348,1.14,8.2,7.2,2.718,3.065,0.7,0.5,1.045,0.548,13.3,17.5,1.572,1.703,0.72,0.604,0.078,0.096,4.2,-4.2,3.413,4.737,79.48,62.9,16.029,9.585,0,0,2.502,1.206,1.211,0.824,0.203,0.195,1.606,0.91,0.332,0.236,0.485,0.555,0.155,0.173
